File,Strategy,Rules,Action A,Action B,UserValue,DealerValue,TrueCount,Hands Played,Action A EV,Action A Variance,Action B EV,Action B Variance,Best Action
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,10,50.5,471980,-0.500000,0.000000,-0.490957,0.695293,Hit
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,10,51,466111,-0.500000,0.000000,-0.573668,0.613768,Surrender
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,10,55,101888,-0.500000,0.000000,-0.486063,0.699378,Hit
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,10,55.5,216690,-0.500000,0.000000,-0.606784,0.576850,Surrender
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,11,0,605833,-0.500000,0.000000,-0.505981,0.680119,Surrender
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,11,2,362644,-0.500000,0.000000,-0.499699,0.685860,Hit
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,11,2.5,341703,-0.500000,0.000000,-0.502270,0.683553,Surrender
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,11,48,88343,-0.500000,0.000000,-0.484724,0.700646,Hit
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,11,48.5,100485,-0.500000,0.000000,-0.534478,0.652553,Surrender
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,11,50.5,92287,-0.500000,0.000000,-0.479569,0.703623,Hit
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,11,51,89450,-0.500000,0.000000,-0.550363,0.640353,Surrender
MentorStrategy_Surrender_vs_Hit_S17.csv,MentorStrategy,S17,Surrender,Hit,16,11,53.5,101532,-0.500000,0.000000,-0.499005,0.685586,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,1.5,603063,0.074332,0.913972,0.075501,3.707955,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,2,750832,0.076921,0.912519,0.074949,3.705120,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,5,379728,0.072249,0.917580,0.072784,3.707244,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,5.5,447244,0.071471,0.917728,0.069108,3.708115,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,6,420785,0.075352,0.916800,0.075891,3.706245,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,6.5,381426,0.074224,0.917781,0.073907,3.708758,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,7.5,368335,0.073656,0.917626,0.075795,3.706626,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,9.5,321916,0.073820,0.917580,0.073187,3.708482,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,10,312758,0.071525,0.917406,0.072350,3.706005,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,15,231735,0.071590,0.917593,0.070788,3.706988,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,15.5,231371,0.076699,0.917206,0.083943,3.705657,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,16.5,228552,0.073511,0.917121,0.072824,3.705817,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,17,200858,0.082003,0.915703,0.093479,3.702222,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,17.5,232884,0.072294,0.916065,0.071220,3.701752,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,18,217003,0.082842,0.915700,0.092506,3.703189,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,25.5,145185,0.071667,0.916977,0.071536,3.705045,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,2,26,144580,0.072410,0.916800,0.073205,3.704366,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,39.5,100319,0.184571,0.862952,0.149304,3.690385,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,40,68476,0.203590,0.856077,0.210614,3.660005,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,41,78624,0.187042,0.862680,0.177961,3.678342,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,41.5,65784,0.194075,0.858586,0.194698,3.662932,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,42,65183,0.197659,0.857453,0.195879,3.670574,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,43,54404,0.212392,0.852415,0.236012,3.641232,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,44,67022,0.194354,0.859812,0.193519,3.668737,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,45,53898,0.195480,0.858741,0.185907,3.672589,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,45.5,52092,0.214563,0.853237,0.229786,3.651952,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,46.5,59326,0.190288,0.862874,0.183528,3.676394,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,9,7,49.5,60997,0.234061,0.843932,0.303064,3.604793,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,10,10,44.5,155520,0.049949,0.821952,0.062873,3.341495,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,10,10,45,209378,0.032640,0.837676,0.019954,3.409798,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,10,10,45.5,194351,0.039779,0.830906,0.045855,3.379367,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,10,10,46.5,232899,0.037755,0.836753,0.033027,3.406704,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,10,10,47,146582,0.047311,0.822904,0.063173,3.344306,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,16,186555,0.155209,0.870987,0.155547,3.662546,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,16.5,193440,0.151752,0.869822,0.139020,3.663097,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,17,162736,0.154164,0.870971,0.159252,3.662968,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,17.5,199952,0.148951,0.869883,0.126100,3.665802,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,18,178162,0.156436,0.869450,0.160618,3.658669,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,18.5,155424,0.153490,0.871283,0.146412,3.665459,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,19.5,167575,0.153734,0.869793,0.156658,3.659397,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,20,156232,0.155602,0.870381,0.152350,3.663230,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,21.5,154505,0.153264,0.871679,0.160538,3.662496,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,22,128480,0.154374,0.871250,0.151946,3.665673,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,22.5,143579,0.156973,0.869084,0.159160,3.660723,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,23,152624,0.155133,0.869692,0.144617,3.665426,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,23.5,136181,0.154302,0.870214,0.155969,3.658302,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,25.5,124776,0.148258,0.871837,0.140364,3.666808,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,27,120132,0.155629,0.869696,0.163720,3.659474,Double
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,30,98116,0.150118,0.873251,0.139671,3.670247,Hit
OmegaIIStrategy_Hit_vs_Double_H17.csv,OmegaIIStrategy,H17,Hit,Double,11,11,30.5,100042,0.158413,0.869449,0.170049,3.656895,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,1.5,605278,0.073806,0.913957,0.075278,3.707166,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,2,749148,0.077060,0.912635,0.073951,3.706610,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,5.5,447023,0.075383,0.916637,0.078524,3.703719,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,7,368435,0.070593,0.917977,0.069972,3.708280,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,7.5,370808,0.075484,0.917492,0.078445,3.707359,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,8,357961,0.072416,0.918058,0.072215,3.709391,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,8.5,320239,0.073573,0.916058,0.075269,3.701841,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,10,315164,0.071106,0.917257,0.069615,3.706745,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,10.5,310789,0.075292,0.916648,0.076727,3.705583,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,14.5,249803,0.069122,0.918530,0.064163,3.710458,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,15,233514,0.076402,0.917058,0.079567,3.707194,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,19,201884,0.070932,0.918024,0.070565,3.709490,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,19.5,200622,0.079573,0.916199,0.087348,3.703150,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,23,181325,0.071739,0.916194,0.069610,3.702553,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,2,23.5,163461,0.076777,0.915096,0.078893,3.699859,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,7,39.5,100422,0.181614,0.864290,0.152198,3.685505,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,7,40,69014,0.204437,0.856820,0.207523,3.661748,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,7,41,78875,0.192152,0.861765,0.177166,3.682184,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,7,43,55244,0.213706,0.854228,0.232858,3.650071,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,7,45,53876,0.194781,0.859195,0.185500,3.670765,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,7,45.5,51760,0.209718,0.855922,0.241383,3.643048,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,9,7,46.5,59477,0.195538,0.857069,0.181684,3.669195,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,10,10,43,202574,0.041017,0.829683,0.045327,3.376760,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,10,10,44,263649,0.035669,0.836857,0.029714,3.406329,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,10,10,44.5,156111,0.044500,0.823054,0.055730,3.344205,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,10,10,45,209932,0.034349,0.836887,0.029752,3.405342,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,10,10,45.5,194372,0.040731,0.830349,0.042928,3.376710,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,10,10,46.5,233423,0.034958,0.837419,0.031754,3.406848,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,10,10,47,148033,0.048422,0.820810,0.064391,3.334947,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,12,229416,0.155787,0.870524,0.156040,3.662352,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,12.5,209897,0.149883,0.871269,0.141098,3.665175,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,17,164105,0.157277,0.869971,0.162250,3.660071,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,17.5,200595,0.151444,0.870621,0.137601,3.665525,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,18,178892,0.152444,0.871474,0.155435,3.661796,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,18.5,156103,0.151342,0.871050,0.150144,3.660743,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,19,167898,0.154677,0.870308,0.155928,3.662449,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,19.5,168424,0.153523,0.870525,0.150335,3.664190,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,20.5,144188,0.155713,0.871376,0.159472,3.664723,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,21,165521,0.149135,0.872382,0.147123,3.666346,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,21.5,155293,0.156266,0.868377,0.161656,3.654755,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,22,129330,0.154164,0.870102,0.151566,3.662824,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,22.5,143804,0.156623,0.869526,0.159050,3.660498,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,23,154020,0.151636,0.871105,0.147968,3.663523,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,24,125287,0.156600,0.868338,0.165731,3.654256,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,25.5,125455,0.151361,0.870151,0.142330,3.664123,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,27,120263,0.157596,0.870144,0.163026,3.659710,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,28,101857,0.153922,0.870778,0.152901,3.662377,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,29,106713,0.158987,0.869628,0.168920,3.654279,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,30,98248,0.151026,0.872904,0.142741,3.670530,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,30.5,100580,0.157556,0.870294,0.170213,3.660588,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,31.5,88560,0.154946,0.870210,0.151694,3.663936,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,32,99672,0.163837,0.867551,0.188398,3.647828,Double
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,34,87453,0.152025,0.870500,0.143506,3.664265,Hit
OmegaIIStrategy_Hit_vs_Double_S17.csv,OmegaIIStrategy,S17,Hit,Double,11,11,34.5,108264,0.168745,0.867178,0.203281,3.640935,Double
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,2,44.5,95544,-0.248461,0.893795,-0.242025,0.941424,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,2,45,124683,-0.250475,0.890030,-0.275715,0.923981,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,2,45.5,116549,-0.251920,0.891251,-0.251834,0.936580,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,2,46.5,138526,-0.252393,0.889108,-0.272729,0.925619,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,2,47,89303,-0.251850,0.891982,-0.234359,0.945076,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,2,48,169291,-0.249919,0.891844,-0.259736,0.932537,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,2,49.5,130822,-0.252427,0.892932,-0.232698,0.945852,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,3,36,237536,-0.227978,0.900408,-0.227645,0.948178,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,3,36.5,233026,-0.230558,0.898977,-0.241321,0.941764,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,3,40,163049,-0.224319,0.903425,-0.211758,0.955158,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,3,41,195209,-0.226670,0.900677,-0.233488,0.945483,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,3,41.5,161036,-0.222292,0.905609,-0.217827,0.952551,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,3,42,159049,-0.222127,0.904762,-0.226641,0.948634,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,3,42.5,168347,-0.223699,0.903127,-0.216202,0.953257,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,3,45,131323,-0.216801,0.906379,-0.220091,0.951560,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,12,3,45.5,122379,-0.219221,0.906534,-0.195270,0.961869,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,13,2,1,2525323,-0.302903,0.856863,-0.301511,0.909091,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,13,2,2.5,898823,-0.300734,0.857582,-0.306849,0.905844,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,13,2,3.5,1044181,-0.302944,0.856946,-0.301608,0.909033,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,13,3,0,694482,-0.283796,0.870438,-0.268030,0.928160,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,13,3,0.5,458446,-0.279584,0.871629,-0.280264,0.921452,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,13,3,1,2291715,-0.286067,0.870120,-0.260363,0.932211,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,15,10,40,411942,-0.547075,0.646311,-0.546980,0.700813,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,15,10,40.5,398048,-0.545100,0.648144,-0.546401,0.701445,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,15,10,43,314778,-0.566234,0.626116,-0.552726,0.694494,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,15,10,44,423871,-0.539291,0.654344,-0.543569,0.704533,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,15,10,44.5,235939,-0.591611,0.599480,-0.561751,0.684436,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,15,10,45,339263,-0.537689,0.655556,-0.543611,0.704487,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,15,10,45.5,304936,-0.566227,0.626743,-0.553880,0.693217,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,15,10,46.5,378058,-0.540809,0.652558,-0.544721,0.703279,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,15,10,47,222456,-0.593610,0.598108,-0.563338,0.682650,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,34.5,737802,-0.542782,0.645873,-0.542181,0.706040,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,35,467805,-0.525392,0.663250,-0.536303,0.712380,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,36,545805,-0.547600,0.640677,-0.541386,0.706902,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,36.5,549042,-0.535496,0.652378,-0.540531,0.707827,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,38,468519,-0.543974,0.644311,-0.542909,0.705250,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,38.5,580840,-0.540682,0.648176,-0.542580,0.705607,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,39,253282,-0.553435,0.635013,-0.546577,0.701254,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,39.5,587509,-0.538291,0.650155,-0.539319,0.709135,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,40,364949,-0.563257,0.625421,-0.548721,0.698906,Stand
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,41,460414,-0.538782,0.649626,-0.539089,0.709383,Hit
OmegaIIStrategy_Hit_vs_Stand_H17.csv,OmegaIIStrategy,H17,Hit,Stand,16,10,41.5,363728,-0.557227,0.631062,-0.545336,0.702609,Stand
OmegaIIStrategy_Hit_vs_Stand_S17.csv,OmegaIIStrategy,S17,Hit,Stand,12,2,43,121913,-0.251630,0.891798,-0.249416,0.937792,Stand
OmegaIIStrategy_Hit_vs_Stand_S17.csv,OmegaIIStrategy,S17,Hit,Stand,12,2,43.5,132538,-0.251090,0.892068,-0.260936,0.931912,Hit
OmegaIIStrategy_Hit_vs_Stand_S17.csv,OmegaIIStrategy,S17,Hit,Stand,12,2,44.5,95840,-0.255029,0.891116,-0.232554,0.945919,Stand
OmegaIIStrategy_Hit_vs_Stand_S17.csv,OmegaIIStrategy,S17,Hit,Stand,12,2,45,125404,-0.248748,0.892097,-0.274297,0.924761,Hit
OmegaIIStrategy_Hit_vs_Stand_S17.csv,OmegaIIStrategy,S17,Hit,Stand,12,2,46,59842,-0.246081,0.897868,-0.218509,0.952254,Stand
OmegaIIStrategy_Hit_vs_Stand_S17.csv,OmegaIIStrategy,S17,Hit,Stand,12,2,46.5,139306,-0.247843,0.892244,-0.273484,0.925206,Hit
OmegaIIStrategy_Hit_vs_Stand_S17.csv,OmegaIIStrategy,S17,Hit,Stand,12,2,47,89700,-0.249833,0.894261,-0.234158,0.945170,Stand
OmegaIIStrategy_Hit_vs_Stand_S17.csv,OmegaIIStrategy,S17,Hit,Stand,12,2,48,169571,-0.248899,0.893012,-0.255875,0.934528,Hit
OmegaIIStrategy_Hit_vs_Stand_S17.csv,OmegaIIStrategy,S17,Hit,Stand,12,2,49.5,131903,-0.253247,0.892145,-0.233573,0.945444,Stand
